id,PredictionString,negative,typical,indeterminate,atypical
cda5e1b301f0_study,negative 0.0199 0 0 1 1 typical 0.7829 0 0 1 1 indeterminate 0.1603 0 0 1 1 atypical 0.0369 0 0 1 1,0.019926637,0.78293824,0.16028237,0.036852743
cda63d7fef2c_study,negative 0.7416 0 0 1 1 typical 0.0653 0 0 1 1 indeterminate 0.1633 0 0 1 1 atypical 0.0299 0 0 1 1,0.7415643,0.06530758,0.16326143,0.029866718
cdbd8e529c4f_study,negative 0.0728 0 0 1 1 typical 0.1825 0 0 1 1 indeterminate 0.5107 0 0 1 1 atypical 0.234 0 0 1 1,0.07275718,0.18253568,0.5107186,0.23398857
cdbe08f51795_study,negative 0.0508 0 0 1 1 typical 0.6679 0 0 1 1 indeterminate 0.2386 0 0 1 1 atypical 0.0427 0 0 1 1,0.050832078,0.6678938,0.23856705,0.042707045
cdd15519ddb1_study,negative 0.0456 0 0 1 1 typical 0.749 0 0 1 1 indeterminate 0.1663 0 0 1 1 atypical 0.0391 0 0 1 1,0.04556387,0.74900645,0.16628112,0.03914859
cdd75add0930_study,negative 0.1028 0 0 1 1 typical 0.6548 0 0 1 1 indeterminate 0.1982 0 0 1 1 atypical 0.0442 0 0 1 1,0.10277413,0.6548446,0.19820207,0.044179205
cdda51ee9f0f_study,negative 0.0005 0 0 1 1 typical 0.9773 0 0 1 1 indeterminate 0.0214 0 0 1 1 atypical 0.0008 0 0 1 1,0.00049618154,0.9773293,0.02137512,0.0007992956
cde0ab9526da_study,negative 0.2209 0 0 1 1 typical 0.4699 0 0 1 1 indeterminate 0.2527 0 0 1 1 atypical 0.0566 0 0 1 1,0.22093211,0.46986127,0.25265008,0.056556627
cdea7e206121_study,negative 0.9292 0 0 1 1 typical 0.0408 0 0 1 1 indeterminate 0.0228 0 0 1 1 atypical 0.0072 0 0 1 1,0.9291659,0.040779393,0.022846863,0.007207836
ce01ddac68ce_study,negative 0.0173 0 0 1 1 typical 0.8207 0 0 1 1 indeterminate 0.1346 0 0 1 1 atypical 0.0274 0 0 1 1,0.017330687,0.8206685,0.13459355,0.027407292
ce193df4c0fa_study,negative 0.0003 0 0 1 1 typical 0.9777 0 0 1 1 indeterminate 0.021 0 0 1 1 atypical 0.001 0 0 1 1,0.00027244727,0.97771156,0.02097336,0.0010425054
ce1bc101c635_study,negative 0.0 0 0 1 1 typical 0.9717 0 0 1 1 indeterminate 0.0249 0 0 1 1 atypical 0.0034 0 0 1 1,4.3069595e-05,0.97172767,0.024869068,0.0033602766
ce20472bb087_study,negative 0.7043 0 0 1 1 typical 0.1477 0 0 1 1 indeterminate 0.1201 0 0 1 1 atypical 0.0279 0 0 1 1,0.7043206,0.14770752,0.12005691,0.027914979
ce2295d3b39e_study,negative 0.1311 0 0 1 1 typical 0.5378 0 0 1 1 indeterminate 0.269 0 0 1 1 atypical 0.0622 0 0 1 1,0.13108426,0.53778255,0.26898274,0.06215043
ce2cb41ebc7c_study,negative 0.0234 0 0 1 1 typical 0.7652 0 0 1 1 indeterminate 0.1864 0 0 1 1 atypical 0.025 0 0 1 1,0.023373622,0.765207,0.18643676,0.024982655
ce33c16a49fc_study,negative 0.0073 0 0 1 1 typical 0.889 0 0 1 1 indeterminate 0.0868 0 0 1 1 atypical 0.0169 0 0 1 1,0.0073298933,0.88898516,0.0867781,0.016906863
ce55217f14e9_study,negative 0.8762 0 0 1 1 typical 0.0387 0 0 1 1 indeterminate 0.0756 0 0 1 1 atypical 0.0095 0 0 1 1,0.87620044,0.038650963,0.07562316,0.00952552
ce5c24b1bb3a_study,negative 0.0281 0 0 1 1 typical 0.8995 0 0 1 1 indeterminate 0.0643 0 0 1 1 atypical 0.0081 0 0 1 1,0.028078876,0.8994826,0.06432496,0.008113533
ce61060be9c9_study,negative 0.5888 0 0 1 1 typical 0.1387 0 0 1 1 indeterminate 0.1722 0 0 1 1 atypical 0.1003 0 0 1 1,0.58881813,0.13871072,0.17215891,0.100312226
ce63acbfe9b9_study,negative 0.5566 0 0 1 1 typical 0.2709 0 0 1 1 indeterminate 0.1453 0 0 1 1 atypical 0.0273 0 0 1 1,0.5565726,0.27085948,0.14527208,0.027295828
ce65f4a0c584_study,negative 0.6511 0 0 1 1 typical 0.1659 0 0 1 1 indeterminate 0.149 0 0 1 1 atypical 0.034 0 0 1 1,0.6510626,0.16586833,0.14903231,0.034036756
ce67c56d3bf0_study,negative 0.0352 0 0 1 1 typical 0.7489 0 0 1 1 indeterminate 0.1841 0 0 1 1 atypical 0.0318 0 0 1 1,0.035204902,0.748879,0.18408006,0.03183602
ce7450de80f5_study,negative 0.9614 0 0 1 1 typical 0.0153 0 0 1 1 indeterminate 0.0174 0 0 1 1 atypical 0.0059 0 0 1 1,0.96140194,0.015313248,0.01741745,0.005867294
ce9c6941be72_study,negative 0.0 0 0 1 1 typical 0.9764 0 0 1 1 indeterminate 0.0211 0 0 1 1 atypical 0.0025 0 0 1 1,4.7690806e-05,0.97635204,0.021081507,0.0025186404
ce9fab84f90b_study,negative 0.0538 0 0 1 1 typical 0.4897 0 0 1 1 indeterminate 0.3333 0 0 1 1 atypical 0.1232 0 0 1 1,0.053807605,0.48969364,0.33333215,0.1231666
ceab7a50d7fa_study,negative 0.6995 0 0 1 1 typical 0.1333 0 0 1 1 indeterminate 0.1343 0 0 1 1 atypical 0.0329 0 0 1 1,0.69946235,0.1332755,0.13432728,0.032934826
ceb622d6d291_study,negative 0.0197 0 0 1 1 typical 0.8182 0 0 1 1 indeterminate 0.1143 0 0 1 1 atypical 0.0478 0 0 1 1,0.019711258,0.8181854,0.11425901,0.047844317
ceb994683b51_study,negative 0.3835 0 0 1 1 typical 0.5067 0 0 1 1 indeterminate 0.1051 0 0 1 1 atypical 0.0048 0 0 1 1,0.38350463,0.5066723,0.10506129,0.0047616824
cec0cef8568d_study,negative 0.8306 0 0 1 1 typical 0.0839 0 0 1 1 indeterminate 0.0685 0 0 1 1 atypical 0.017 0 0 1 1,0.83058935,0.083873086,0.068521276,0.017016336
cec6e9fb134a_study,negative 0.0006 0 0 1 1 typical 0.7254 0 0 1 1 indeterminate 0.2152 0 0 1 1 atypical 0.0588 0 0 1 1,0.0005661621,0.7254448,0.21520288,0.05878613
cec70a25ea45_study,negative 0.4981 0 0 1 1 typical 0.2028 0 0 1 1 indeterminate 0.226 0 0 1 1 atypical 0.0731 0 0 1 1,0.49814126,0.20280048,0.22600324,0.07305496
cef54b9f9536_study,negative 0.0137 0 0 1 1 typical 0.8574 0 0 1 1 indeterminate 0.1047 0 0 1 1 atypical 0.0242 0 0 1 1,0.013688203,0.8574139,0.10474769,0.024150293
cf002a39bb2d_study,negative 0.0349 0 0 1 1 typical 0.7209 0 0 1 1 indeterminate 0.1697 0 0 1 1 atypical 0.0745 0 0 1 1,0.034902126,0.72087044,0.16973968,0.07448773
cf03351eb58e_study,negative 0.0065 0 0 1 1 typical 0.8707 0 0 1 1 indeterminate 0.1047 0 0 1 1 atypical 0.0181 0 0 1 1,0.0065497058,0.87072116,0.10466606,0.018063042
cf14bc7095a1_study,negative 0.0479 0 0 1 1 typical 0.4105 0 0 1 1 indeterminate 0.2595 0 0 1 1 atypical 0.2821 0 0 1 1,0.047892947,0.4104876,0.2595388,0.28208068
cf1a94eeef5d_study,negative 0.0867 0 0 1 1 typical 0.7085 0 0 1 1 indeterminate 0.1722 0 0 1 1 atypical 0.0326 0 0 1 1,0.086699106,0.7085372,0.1721769,0.032586772
cf1a9a75cff1_study,negative 0.0022 0 0 1 1 typical 0.9371 0 0 1 1 indeterminate 0.057 0 0 1 1 atypical 0.0037 0 0 1 1,0.0021672018,0.9370651,0.057020213,0.0037473827
cf201551aaec_study,negative 0.6728 0 0 1 1 typical 0.1209 0 0 1 1 indeterminate 0.1526 0 0 1 1 atypical 0.0537 0 0 1 1,0.67282903,0.12087346,0.15259454,0.053702943
cf2bccfe763c_study,negative 0.983 0 0 1 1 typical 0.005 0 0 1 1 indeterminate 0.0106 0 0 1 1 atypical 0.0015 0 0 1 1,0.9830025,0.0049580396,0.010561581,0.0014778675
cf2eb7ad3004_study,negative 0.0578 0 0 1 1 typical 0.702 0 0 1 1 indeterminate 0.1978 0 0 1 1 atypical 0.0424 0 0 1 1,0.05781568,0.7019623,0.19781132,0.0424107
cf6018adf8b8_study,negative 0.3386 0 0 1 1 typical 0.3966 0 0 1 1 indeterminate 0.2268 0 0 1 1 atypical 0.0381 0 0 1 1,0.33855507,0.39655468,0.22681567,0.038074598
cf62b87ad83f_study,negative 0.4136 0 0 1 1 typical 0.1018 0 0 1 1 indeterminate 0.4119 0 0 1 1 atypical 0.0728 0 0 1 1,0.413566,0.10179798,0.41185066,0.07278535
cf6b1f181849_study,negative 0.0007 0 0 1 1 typical 0.9148 0 0 1 1 indeterminate 0.0776 0 0 1 1 atypical 0.0069 0 0 1 1,0.00074545783,0.9147501,0.07762015,0.006884204
cf70a03d178c_study,negative 0.0011 0 0 1 1 typical 0.6101 0 0 1 1 indeterminate 0.2132 0 0 1 1 atypical 0.1756 0 0 1 1,0.001092778,0.61013514,0.2131692,0.17560287
cf7676dce2ad_study,negative 0.0001 0 0 1 1 typical 0.2956 0 0 1 1 indeterminate 0.135 0 0 1 1 atypical 0.5693 0 0 1 1,0.00014688492,0.29556227,0.13498117,0.56930965
cf7914085784_study,negative 0.4043 0 0 1 1 typical 0.2152 0 0 1 1 indeterminate 0.2525 0 0 1 1 atypical 0.128 0 0 1 1,0.40431383,0.21518189,0.25252932,0.127975
cf7ca67c9c68_study,negative 0.001 0 0 1 1 typical 0.9512 0 0 1 1 indeterminate 0.0421 0 0 1 1 atypical 0.0057 0 0 1 1,0.0009766263,0.9512156,0.042073525,0.005734258
cf7d48ef27a2_study,negative 0.9308 0 0 1 1 typical 0.0062 0 0 1 1 indeterminate 0.0535 0 0 1 1 atypical 0.0095 0 0 1 1,0.93079185,0.0062327534,0.0534533,0.009522094
cf89efb74c74_study,negative 0.3899 0 0 1 1 typical 0.4551 0 0 1 1 indeterminate 0.1295 0 0 1 1 atypical 0.0255 0 0 1 1,0.3899233,0.45508164,0.129463,0.025532098
cf8bd93493f0_study,negative 0.0 0 0 1 1 typical 0.9985 0 0 1 1 indeterminate 0.0014 0 0 1 1 atypical 0.0 0 0 1 1,3.9978585e-07,0.9985393,0.0014318665,2.8485463e-05
cfa126dc4fe9_study,negative 0.0016 0 0 1 1 typical 0.9108 0 0 1 1 indeterminate 0.0711 0 0 1 1 atypical 0.0166 0 0 1 1,0.0015525299,0.9107598,0.07108193,0.01660569
cfba05e7880c_study,negative 0.2357 0 0 1 1 typical 0.4893 0 0 1 1 indeterminate 0.1971 0 0 1 1 atypical 0.0779 0 0 1 1,0.2357282,0.48928738,0.19712217,0.077862255
cfc48a3e03b9_study,negative 0.0002 0 0 1 1 typical 0.9779 0 0 1 1 indeterminate 0.0209 0 0 1 1 atypical 0.0011 0 0 1 1,0.00023848093,0.9778544,0.02085244,0.001054764
cfc8a4c873ea_study,negative 0.0001 0 0 1 1 typical 0.9758 0 0 1 1 indeterminate 0.023 0 0 1 1 atypical 0.0011 0 0 1 1,8.446385e-05,0.97580487,0.022975354,0.0011352772
cfccf6cf66a1_study,negative 0.9088 0 0 1 1 typical 0.0384 0 0 1 1 indeterminate 0.0498 0 0 1 1 atypical 0.003 0 0 1 1,0.90881157,0.03838831,0.049796328,0.0030038639
cff920a92b58_study,negative 0.2691 0 0 1 1 typical 0.3584 0 0 1 1 indeterminate 0.3 0 0 1 1 atypical 0.0725 0 0 1 1,0.2691462,0.35836646,0.29999295,0.07249445
d00803e34bd5_study,negative 0.0002 0 0 1 1 typical 0.9218 0 0 1 1 indeterminate 0.071 0 0 1 1 atypical 0.007 0 0 1 1,0.00023551002,0.9218071,0.070990406,0.0069670524
d00ba06748c5_study,negative 0.7566 0 0 1 1 typical 0.1172 0 0 1 1 indeterminate 0.0967 0 0 1 1 atypical 0.0296 0 0 1 1,0.75658435,0.11719547,0.096663006,0.029557178
d00f5621947f_study,negative 0.1357 0 0 1 1 typical 0.2095 0 0 1 1 indeterminate 0.2668 0 0 1 1 atypical 0.3879 0 0 1 1,0.13573511,0.20954305,0.26684073,0.38788107
d02dc4dbc13a_study,negative 0.0221 0 0 1 1 typical 0.6975 0 0 1 1 indeterminate 0.2328 0 0 1 1 atypical 0.0476 0 0 1 1,0.022073999,0.69747114,0.23283938,0.04761541
d02f7a78a972_study,negative 0.0 0 0 1 1 typical 0.9696 0 0 1 1 indeterminate 0.0279 0 0 1 1 atypical 0.0024 0 0 1 1,9.45548e-06,0.96963656,0.027913535,0.0024404381
d030fc74ae1a_study,negative 0.0808 0 0 1 1 typical 0.2614 0 0 1 1 indeterminate 0.2191 0 0 1 1 atypical 0.4387 0 0 1 1,0.080845065,0.26135695,0.21914794,0.43865013
d036460bb847_study,negative 0.0128 0 0 1 1 typical 0.3579 0 0 1 1 indeterminate 0.3931 0 0 1 1 atypical 0.2363 0 0 1 1,0.012751182,0.35788918,0.39305145,0.23630828
d03988d6ee6a_study,negative 0.1159 0 0 1 1 typical 0.1315 0 0 1 1 indeterminate 0.4874 0 0 1 1 atypical 0.2652 0 0 1 1,0.1159116,0.1314785,0.4873728,0.2652371
d0696b014aca_study,negative 0.9067 0 0 1 1 typical 0.0298 0 0 1 1 indeterminate 0.0543 0 0 1 1 atypical 0.0091 0 0 1 1,0.9066956,0.029848358,0.05432849,0.009127565
d07ea6d8fcd8_study,negative 0.9125 0 0 1 1 typical 0.0213 0 0 1 1 indeterminate 0.0542 0 0 1 1 atypical 0.012 0 0 1 1,0.9125271,0.0212508,0.054201044,0.012021103
d07f235fa353_study,negative 0.0 0 0 1 1 typical 0.9665 0 0 1 1 indeterminate 0.0312 0 0 1 1 atypical 0.0022 0 0 1 1,3.5037767e-05,0.9665477,0.031211138,0.0022059951
d0906bce2ac6_study,negative 0.2467 0 0 1 1 typical 0.2433 0 0 1 1 indeterminate 0.3896 0 0 1 1 atypical 0.1204 0 0 1 1,0.2466751,0.24334371,0.38962227,0.120358884
d0bdcd1a721d_study,negative 0.0932 0 0 1 1 typical 0.6455 0 0 1 1 indeterminate 0.2006 0 0 1 1 atypical 0.0606 0 0 1 1,0.093219966,0.6455005,0.20063698,0.06064257
d0e43623f62e_study,negative 0.023 0 0 1 1 typical 0.7181 0 0 1 1 indeterminate 0.2087 0 0 1 1 atypical 0.0502 0 0 1 1,0.02302097,0.71806735,0.20869555,0.050216142
d0e855bbced0_study,negative 0.0 0 0 1 1 typical 0.989 0 0 1 1 indeterminate 0.0104 0 0 1 1 atypical 0.0005 0 0 1 1,1.9239074e-05,0.9890371,0.0104330415,0.00051062845
d0ed8a552c10_study,negative 0.6858 0 0 1 1 typical 0.1117 0 0 1 1 indeterminate 0.1706 0 0 1 1 atypical 0.0319 0 0 1 1,0.6858426,0.111717895,0.17058092,0.031858616
d0fb37d9aeb8_study,negative 0.0013 0 0 1 1 typical 0.8812 0 0 1 1 indeterminate 0.0743 0 0 1 1 atypical 0.0431 0 0 1 1,0.001311585,0.88123786,0.07431253,0.043138053
d0fdb5a98cb9_study,negative 0.7174 0 0 1 1 typical 0.0737 0 0 1 1 indeterminate 0.1751 0 0 1 1 atypical 0.0338 0 0 1 1,0.71742433,0.073725775,0.17509593,0.033754032
d0ffd118611e_study,negative 0.8585 0 0 1 1 typical 0.0535 0 0 1 1 indeterminate 0.0632 0 0 1 1 atypical 0.0247 0 0 1 1,0.8584879,0.05353169,0.06324011,0.02474025
d0ffd8ac78ea_study,negative 0.0041 0 0 1 1 typical 0.6943 0 0 1 1 indeterminate 0.1667 0 0 1 1 atypical 0.1349 0 0 1 1,0.0041054576,0.69428325,0.166694,0.1349173
d104cfbe1544_study,negative 0.0288 0 0 1 1 typical 0.8322 0 0 1 1 indeterminate 0.1258 0 0 1 1 atypical 0.0133 0 0 1 1,0.028770171,0.83215606,0.12581357,0.013260292
d120a0459e17_study,negative 0.2334 0 0 1 1 typical 0.5884 0 0 1 1 indeterminate 0.1569 0 0 1 1 atypical 0.0213 0 0 1 1,0.23336336,0.5884208,0.15689328,0.021322584
d129ac8188d6_study,negative 0.9706 0 0 1 1 typical 0.0061 0 0 1 1 indeterminate 0.017 0 0 1 1 atypical 0.0063 0 0 1 1,0.97061497,0.00611659,0.017011818,0.006256621
d12e087e9621_study,negative 0.7821 0 0 1 1 typical 0.1172 0 0 1 1 indeterminate 0.087 0 0 1 1 atypical 0.0137 0 0 1 1,0.7820581,0.11719698,0.08701966,0.01372522
d13424245af7_study,negative 0.0041 0 0 1 1 typical 0.891 0 0 1 1 indeterminate 0.0857 0 0 1 1 atypical 0.0192 0 0 1 1,0.0040889247,0.89098454,0.08574922,0.019177256
d14080fd6f2a_study,negative 0.2582 0 0 1 1 typical 0.4589 0 0 1 1 indeterminate 0.2168 0 0 1 1 atypical 0.0661 0 0 1 1,0.25822532,0.45888516,0.21677269,0.06611673
d14a2b12e580_study,negative 0.941 0 0 1 1 typical 0.0145 0 0 1 1 indeterminate 0.0298 0 0 1 1 atypical 0.0146 0 0 1 1,0.9409862,0.014545953,0.029828,0.014639786
d16a188feaf1_study,negative 0.002 0 0 1 1 typical 0.8437 0 0 1 1 indeterminate 0.1344 0 0 1 1 atypical 0.0199 0 0 1 1,0.0019821187,0.843715,0.1343794,0.019923456
d172b5d65314_study,negative 0.7791 0 0 1 1 typical 0.1157 0 0 1 1 indeterminate 0.0857 0 0 1 1 atypical 0.0196 0 0 1 1,0.7791399,0.11565052,0.085657746,0.019551838
d17a6c6eccdb_study,negative 0.0043 0 0 1 1 typical 0.8459 0 0 1 1 indeterminate 0.1188 0 0 1 1 atypical 0.0309 0 0 1 1,0.0043483577,0.84587044,0.11884501,0.030936137
d18ee0cc36c9_study,negative 0.9271 0 0 1 1 typical 0.0285 0 0 1 1 indeterminate 0.036 0 0 1 1 atypical 0.0083 0 0 1 1,0.92713416,0.028490828,0.036049638,0.008325421
d191addc1610_study,negative 0.0899 0 0 1 1 typical 0.1792 0 0 1 1 indeterminate 0.256 0 0 1 1 atypical 0.4748 0 0 1 1,0.089919485,0.17922664,0.25602606,0.47482792
d195eac8f7c5_study,negative 0.8122 0 0 1 1 typical 0.0586 0 0 1 1 indeterminate 0.0959 0 0 1 1 atypical 0.0333 0 0 1 1,0.81224185,0.058563314,0.09587357,0.033321273
d19d0011c3cd_study,negative 0.9678 0 0 1 1 typical 0.0018 0 0 1 1 indeterminate 0.0229 0 0 1 1 atypical 0.0075 0 0 1 1,0.9677547,0.0018030007,0.022913244,0.007529025
d1b3ad13fb12_study,negative 0.6984 0 0 1 1 typical 0.0874 0 0 1 1 indeterminate 0.1395 0 0 1 1 atypical 0.0747 0 0 1 1,0.69839644,0.087446295,0.13947555,0.07468172
d1b3fa229418_study,negative 0.2647 0 0 1 1 typical 0.5288 0 0 1 1 indeterminate 0.179 0 0 1 1 atypical 0.0275 0 0 1 1,0.26465178,0.5288387,0.17901205,0.027497517
d1b8da8b457b_study,negative 0.9533 0 0 1 1 typical 0.0226 0 0 1 1 indeterminate 0.0188 0 0 1 1 atypical 0.0053 0 0 1 1,0.9533367,0.022572014,0.018797338,0.0052938554
d1c8ceed5f67_study,negative 0.1917 0 0 1 1 typical 0.457 0 0 1 1 indeterminate 0.2525 0 0 1 1 atypical 0.0987 0 0 1 1,0.19172397,0.45703864,0.25250486,0.098732516
d1d5510f37cd_study,negative 0.0235 0 0 1 1 typical 0.7255 0 0 1 1 indeterminate 0.2095 0 0 1 1 atypical 0.0415 0 0 1 1,0.023549255,0.72550374,0.20947309,0.04147389
d1df45f6463e_study,negative 0.8523 0 0 1 1 typical 0.0848 0 0 1 1 indeterminate 0.049 0 0 1 1 atypical 0.0139 0 0 1 1,0.85230756,0.08483452,0.048960544,0.013897385
d1e8cfaae748_study,negative 0.1092 0 0 1 1 typical 0.7566 0 0 1 1 indeterminate 0.1133 0 0 1 1 atypical 0.0208 0 0 1 1,0.10923229,0.7566312,0.113325685,0.020810854
d1e9e0136254_study,negative 0.9094 0 0 1 1 typical 0.0443 0 0 1 1 indeterminate 0.0358 0 0 1 1 atypical 0.0105 0 0 1 1,0.90941554,0.044260602,0.035818886,0.010504919
d1f080b7cba8_study,negative 0.0 0 0 1 1 typical 0.9955 0 0 1 1 indeterminate 0.0044 0 0 1 1 atypical 0.0001 0 0 1 1,4.98819e-05,0.99546224,0.0043518227,0.00013608299
d2052a4c69f7_study,negative 0.0082 0 0 1 1 typical 0.7 0 0 1 1 indeterminate 0.235 0 0 1 1 atypical 0.0568 0 0 1 1,0.008161373,0.70001435,0.23501952,0.05680467
d21c4a44ca5d_study,negative 0.0239 0 0 1 1 typical 0.3907 0 0 1 1 indeterminate 0.4168 0 0 1 1 atypical 0.1686 0 0 1 1,0.023903226,0.39072537,0.41680554,0.16856594
d220d8aa68c4_study,negative 0.0 0 0 1 1 typical 0.9806 0 0 1 1 indeterminate 0.0181 0 0 1 1 atypical 0.0013 0 0 1 1,4.5720775e-05,0.9805501,0.018122336,0.0012818557
d22cb5396003_study,negative 0.9089 0 0 1 1 typical 0.0274 0 0 1 1 indeterminate 0.0524 0 0 1 1 atypical 0.0114 0 0 1 1,0.9088732,0.027385002,0.05237788,0.011363933
d2381fceb7ba_study,negative 0.0133 0 0 1 1 typical 0.6893 0 0 1 1 indeterminate 0.2265 0 0 1 1 atypical 0.0709 0 0 1 1,0.013314592,0.6892837,0.2265387,0.070862986
d25eb664a30b_study,negative 0.001 0 0 1 1 typical 0.1418 0 0 1 1 indeterminate 0.0757 0 0 1 1 atypical 0.7815 0 0 1 1,0.0010405519,0.14179237,0.075697035,0.7814701
d261ac4d6627_study,negative 0.0347 0 0 1 1 typical 0.8524 0 0 1 1 indeterminate 0.0935 0 0 1 1 atypical 0.0194 0 0 1 1,0.0346805,0.8523921,0.09350241,0.019425012
d274f8bf60e5_study,negative 0.8834 0 0 1 1 typical 0.024 0 0 1 1 indeterminate 0.0767 0 0 1 1 atypical 0.0159 0 0 1 1,0.88343775,0.024041813,0.076661155,0.015859216
d27919d385f8_study,negative 0.0003 0 0 1 1 typical 0.9493 0 0 1 1 indeterminate 0.0453 0 0 1 1 atypical 0.0051 0 0 1 1,0.00031518025,0.9492869,0.045297313,0.005100674
d290c990efc9_study,negative 0.9222 0 0 1 1 typical 0.0175 0 0 1 1 indeterminate 0.0476 0 0 1 1 atypical 0.0127 0 0 1 1,0.9221538,0.017525323,0.047583725,0.01273717
d29124676611_study,negative 0.5357 0 0 1 1 typical 0.1843 0 0 1 1 indeterminate 0.2152 0 0 1 1 atypical 0.0649 0 0 1 1,0.53567725,0.18426093,0.21515134,0.06491048
d29dcb216021_study,negative 0.9307 0 0 1 1 typical 0.0096 0 0 1 1 indeterminate 0.025 0 0 1 1 atypical 0.0347 0 0 1 1,0.9307297,0.0096356645,0.024953943,0.03468076
d2a68aa4dd49_study,negative 0.9527 0 0 1 1 typical 0.0115 0 0 1 1 indeterminate 0.026 0 0 1 1 atypical 0.0098 0 0 1 1,0.95267564,0.01149646,0.026000837,0.009827011
d2be5fe90e29_study,negative 0.8917 0 0 1 1 typical 0.0346 0 0 1 1 indeterminate 0.0529 0 0 1 1 atypical 0.0208 0 0 1 1,0.8917364,0.034561172,0.052946225,0.020756152
d2c013dd8ce4_study,negative 0.0031 0 0 1 1 typical 0.9294 0 0 1 1 indeterminate 0.0545 0 0 1 1 atypical 0.013 0 0 1 1,0.0031246499,0.9294458,0.054455936,0.0129736215
d2c1d0cb3f1b_study,negative 0.025 0 0 1 1 typical 0.6173 0 0 1 1 indeterminate 0.2896 0 0 1 1 atypical 0.068 0 0 1 1,0.025046438,0.6173225,0.28961378,0.068017274
d2cc49d90758_study,negative 0.0006 0 0 1 1 typical 0.9263 0 0 1 1 indeterminate 0.066 0 0 1 1 atypical 0.0071 0 0 1 1,0.00060178776,0.9262653,0.06603819,0.0070947125
d2cf237688a4_study,negative 0.3053 0 0 1 1 typical 0.2257 0 0 1 1 indeterminate 0.353 0 0 1 1 atypical 0.116 0 0 1 1,0.3052536,0.22569205,0.35302612,0.11602817
d2d2c00ec212_study,negative 0.039 0 0 1 1 typical 0.4042 0 0 1 1 indeterminate 0.4002 0 0 1 1 atypical 0.1567 0 0 1 1,0.038976464,0.40416119,0.4001714,0.15669101
d2d3cdb4272e_study,negative 0.0433 0 0 1 1 typical 0.832 0 0 1 1 indeterminate 0.1099 0 0 1 1 atypical 0.0148 0 0 1 1,0.04332874,0.8320023,0.109893516,0.014775521
d2ddeca64f16_study,negative 0.0512 0 0 1 1 typical 0.4969 0 0 1 1 indeterminate 0.2922 0 0 1 1 atypical 0.1598 0 0 1 1,0.051151276,0.4969035,0.29219276,0.15975238
d2f74c94238a_study,negative 0.1 0 0 1 1 typical 0.3912 0 0 1 1 indeterminate 0.4413 0 0 1 1 atypical 0.0676 0 0 1 1,0.10001369,0.39115447,0.44126672,0.06756515
d30474806223_study,negative 0.0211 0 0 1 1 typical 0.5101 0 0 1 1 indeterminate 0.3885 0 0 1 1 atypical 0.0803 0 0 1 1,0.021065284,0.51010257,0.3884913,0.080340885
d310c1e8d212_study,negative 0.8845 0 0 1 1 typical 0.0163 0 0 1 1 indeterminate 0.0683 0 0 1 1 atypical 0.0309 0 0 1 1,0.88449603,0.016333075,0.06831906,0.030851802
d3253e0cdc4b_study,negative 0.0138 0 0 1 1 typical 0.2252 0 0 1 1 indeterminate 0.363 0 0 1 1 atypical 0.398 0 0 1 1,0.013836092,0.22516046,0.3630297,0.3979738
d32d755c49d7_study,negative 0.384 0 0 1 1 typical 0.28 0 0 1 1 indeterminate 0.2657 0 0 1 1 atypical 0.0703 0 0 1 1,0.3839594,0.27997836,0.26574275,0.07031951
d33d1bebf066_study,negative 0.8738 0 0 1 1 typical 0.0255 0 0 1 1 indeterminate 0.0804 0 0 1 1 atypical 0.0203 0 0 1 1,0.8738425,0.02546143,0.08041756,0.020278545
d34ad0ebb757_study,negative 0.011 0 0 1 1 typical 0.6906 0 0 1 1 indeterminate 0.2405 0 0 1 1 atypical 0.0579 0 0 1 1,0.010957138,0.6906272,0.24054402,0.057871655
d3539d3b0022_study,negative 0.5025 0 0 1 1 typical 0.2506 0 0 1 1 indeterminate 0.1849 0 0 1 1 atypical 0.0621 0 0 1 1,0.5024524,0.25057673,0.18490992,0.062060945
d35441c203d8_study,negative 0.6616 0 0 1 1 typical 0.1007 0 0 1 1 indeterminate 0.1864 0 0 1 1 atypical 0.0513 0 0 1 1,0.6616244,0.10074262,0.18637313,0.051259834
d35ec785b6d9_study,negative 0.9805 0 0 1 1 typical 0.0034 0 0 1 1 indeterminate 0.0119 0 0 1 1 atypical 0.0042 0 0 1 1,0.98045385,0.0034028587,0.011934243,0.0042090644
d36aa5a1b5ac_study,negative 0.0144 0 0 1 1 typical 0.8376 0 0 1 1 indeterminate 0.1267 0 0 1 1 atypical 0.0213 0 0 1 1,0.014397367,0.83759755,0.1267277,0.021277415
d36dea12224c_study,negative 0.0042 0 0 1 1 typical 0.8417 0 0 1 1 indeterminate 0.1494 0 0 1 1 atypical 0.0047 0 0 1 1,0.00418187,0.8417103,0.1493981,0.004709609
d3746284b4db_study,negative 0.042 0 0 1 1 typical 0.7994 0 0 1 1 indeterminate 0.1333 0 0 1 1 atypical 0.0254 0 0 1 1,0.041956473,0.79938036,0.13326128,0.025401903
d3751dde942a_study,negative 0.0057 0 0 1 1 typical 0.9404 0 0 1 1 indeterminate 0.0501 0 0 1 1 atypical 0.0038 0 0 1 1,0.0056893695,0.9404365,0.050108965,0.0037652128
